episode_id,selected,skip_reason,already_in_round6_config,reserved_val,reserved_test,known_bad_description,description_path,description_exists,description_parse_error,summary_path,summary_exists,summary_metadata_exists,h5_dataset,h5_dataset_exists,h5_trs,h5_shape,description_segments,max_description_end_s,inferred_feature_trs,needed_end,margin,passes_desc_h5_tr,complete_roi_count,missing_roi_count,missing_rois,warning_total,failed_batches,zero_filled_segments,warning_reason_counts
s03e20b,True,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e20b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e20b/summary.json,False,False,ses-025_task-s03e20b,True,464,"[464, 246]",257,690.0,464,459,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e21a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e21a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e21a/summary.json,False,False,ses-026_task-s03e21a,True,460,"[460, 246]",255,685.0,460,455,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e21b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e21b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e21b/summary.json,False,False,ses-026_task-s03e21b,True,460,"[460, 246]",279,685.0,460,455,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e22a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e22a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e22a/summary.json,False,False,ses-026_task-s03e22a,True,463,"[463, 246]",269,689.0,463,458,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e22b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e22b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e22b/summary.json,False,False,ses-026_task-s03e22b,True,463,"[463, 246]",252,689.0,463,458,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e23a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e23a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e23a/summary.json,False,False,ses-027_task-s03e23a,True,470,"[470, 246]",273,699.0,470,465,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e23b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e23b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e23b/summary.json,False,False,ses-027_task-s03e23b,True,470,"[470, 246]",272,699.0,470,465,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e24a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e24a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e24a/summary.json,False,False,ses-027_task-s03e24a,True,454,"[454, 246]",227,676.0,454,449,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e24b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e24b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e24b/summary.json,False,False,ses-027_task-s03e24b,True,454,"[454, 246]",250,676.0,454,449,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e25a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e25a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e25a/summary.json,False,False,ses-027_task-s03e25a,True,479,"[479, 246]",213,713.0,479,474,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s03e25b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s03e25b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s03e25b/summary.json,False,False,ses-027_task-s03e25b,True,479,"[479, 246]",257,713.0,479,474,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e01a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e01a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e01a/summary.json,False,False,ses-027_task-s04e01a,True,468,"[468, 246]",265,696.0,468,463,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e01b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e01b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e01b/summary.json,False,False,ses-027_task-s04e01b,True,468,"[468, 246]",285,696.0,468,463,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e02a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e02a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e02a/summary.json,False,False,ses-027_task-s04e02a,True,478,"[478, 246]",282,712.0,478,473,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e02b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e02b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e02b/summary.json,False,False,ses-027_task-s04e02b,True,478,"[478, 246]",271,712.0,478,473,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e03a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e03a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e03a/summary.json,False,False,ses-028_task-s04e03a,True,445,"[445, 246]",236,662.0,445,440,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e03b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e03b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e03b/summary.json,False,False,ses-028_task-s04e03b,True,445,"[445, 246]",262,662.0,445,440,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e04a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e04a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e04a/summary.json,False,False,ses-028_task-s04e04a,True,453,"[453, 246]",270,674.0,453,448,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e04b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e04b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e04b/summary.json,False,False,ses-028_task-s04e04b,True,453,"[453, 246]",263,674.0,453,448,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e05a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e05a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e05a/summary.json,False,False,ses-028_task-s04e05a,True,471,"[471, 246]",247,701.0,471,466,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e05b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e05b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e05b/summary.json,False,False,ses-028_task-s04e05b,True,471,"[471, 246]",263,701.0,471,466,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e06a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e06a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e06a/summary.json,False,False,ses-028_task-s04e06a,True,465,"[465, 246]",253,692.0,465,460,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e06b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e06b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e06b/summary.json,False,False,ses-028_task-s04e06b,True,465,"[465, 246]",247,692.0,465,460,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e07a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e07a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e07a/summary.json,False,False,ses-028_task-s04e07a,True,497,"[497, 246]",277,740.0,497,492,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e07b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e07b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e07b/summary.json,False,False,ses-028_task-s04e07b,True,497,"[497, 246]",300,740.0,497,492,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e08a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e08a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e08a/summary.json,False,False,ses-029_task-s04e08a,True,503,"[503, 246]",302,748.0,503,498,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e08b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e08b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e08b/summary.json,False,False,ses-029_task-s04e08b,True,503,"[503, 246]",299,748.0,503,498,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e09a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e09a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e09a/summary.json,False,False,ses-029_task-s04e09a,True,441,"[441, 246]",267,656.0,441,436,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e09b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e09b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e09b/summary.json,False,False,ses-029_task-s04e09b,True,441,"[441, 246]",259,656.0,441,436,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e10a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e10a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e10a/summary.json,False,False,ses-029_task-s04e10a,True,449,"[449, 246]",244,668.0,449,444,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e10b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e10b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e10b/summary.json,False,False,ses-029_task-s04e10b,True,449,"[449, 246]",259,668.0,449,444,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e11a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e11a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e11a/summary.json,False,False,ses-029_task-s04e11a,True,483,"[483, 246]",275,719.0,483,478,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e11b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e11b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e11b/summary.json,False,False,ses-029_task-s04e11b,True,483,"[483, 246]",288,719.0,483,478,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e12a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e12a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e12a/summary.json,False,False,ses-030_task-s04e12a,True,466,"[466, 246]",267,693.0,466,461,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e12b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e12b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e12b/summary.json,False,False,ses-030_task-s04e12b,True,466,"[466, 246]",252,693.0,466,461,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e13a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e13a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e13a/summary.json,False,False,ses-030_task-s04e13a,True,448,"[448, 246]",255,667.0,448,443,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e13b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e13b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e13b/summary.json,False,False,ses-030_task-s04e13b,True,448,"[448, 246]",267,667.0,448,443,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e14a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e14a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e14a/summary.json,False,False,ses-030_task-s04e14a,True,447,"[447, 246]",254,665.0,447,442,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e14b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e14b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e14b/summary.json,False,False,ses-030_task-s04e14b,True,447,"[447, 246]",257,664.0,446,442,4,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e15a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e15a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e15a/summary.json,False,False,ses-031_task-s04e15a,True,444,"[444, 246]",240,661.0,444,439,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e15b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e15b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e15b/summary.json,False,False,ses-031_task-s04e15b,True,444,"[444, 246]",261,661.0,444,439,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e16a,False,insufficient_tr_coverage,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e16a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e16a/summary.json,False,False,ses-031_task-s04e16a,True,487,"[487, 246]",241,637.0,428,482,-54,False,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e16b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e16b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e16b/summary.json,False,False,ses-031_task-s04e16b,True,487,"[487, 246]",248,725.0,487,482,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e17a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e17a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e17a/summary.json,False,False,ses-031_task-s04e17a,True,478,"[478, 246]",285,712.0,478,473,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e17b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e17b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e17b/summary.json,False,False,ses-031_task-s04e17b,True,478,"[478, 246]",275,711.0,478,473,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e18a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e18a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e18a/summary.json,False,False,ses-032_task-s04e18a,True,450,"[450, 246]",235,670.0,450,445,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e18b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e18b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e18b/summary.json,False,False,ses-032_task-s04e18b,True,450,"[450, 246]",263,670.0,450,445,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e19a,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e19a/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e19a/summary.json,False,False,ses-032_task-s04e19a,True,437,"[437, 246]",250,651.0,437,432,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
s04e19b,False,,False,False,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s04e19b/descriptions/refined_description.md,True,,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s04e19b/summary.json,False,False,ses-032_task-s04e19b,True,437,"[437, 246]",261,651.0,437,432,5,True,0,14,"[""DLPFC"", ""VMPFC"", ""OFC"", ""ACC"", ""PCC"", ""Precuneus"", ""IPL"", ""SMG"", ""AG"", ""TPJ"", ""pSTS"", ""FFA"", ""Insula"", ""Temporal_Pole""]",0,0,0,{}
