episode_id,selected,skip_reason,already_used_round4,already_used_round5,description_path,description_exists,summary_path,summary_exists,summary_metadata_exists,h5_dataset,h5_dataset_exists,h5_trs,description_segments,max_description_end_s,inferred_feature_trs,needed_end,margin,passes_desc_h5_tr
s05e04a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e04a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e04a/summary.json,False,False,ses-037_task-s05e04a,True,488,256,727.0,488,483,5,True
s05e04b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e04b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e04b/summary.json,False,False,ses-037_task-s05e04b,True,524,279,780.0,524,519,5,True
s05e05a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e05a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e05a/summary.json,False,False,ses-041_task-s05e05a,True,486,282,724.0,486,481,5,True
s05e05b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e05b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e05b/summary.json,False,False,ses-041_task-s05e05b,True,521,305,775.0,521,516,5,True
s05e06a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e06a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e06a/summary.json,False,False,ses-041_task-s05e06a,True,459,244,683.0,459,454,5,True
s05e06b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e06b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e06b/summary.json,False,False,ses-041_task-s05e06b,True,493,298,734.0,493,488,5,True
s05e07a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e07a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e07a/summary.json,False,False,ses-042_task-s05e07a,True,459,265,683.0,459,454,5,True
s05e07b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e07b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e07b/summary.json,False,False,ses-042_task-s05e07b,True,493,277,734.0,493,488,5,True
s05e08a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e08a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e08a/summary.json,False,False,ses-043_task-s05e08a,True,446,257,664.0,446,441,5,True
s05e08b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e08b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e08b/summary.json,False,False,ses-043_task-s05e08b,True,480,283,715.0,480,475,5,True
s05e09a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e09a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e09a/summary.json,False,False,ses-044_task-s05e09a,True,456,240,678.0,456,451,5,True
s05e09b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e09b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e09b/summary.json,False,False,ses-044_task-s05e09b,True,490,285,729.0,490,485,5,True
s05e10a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e10a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e10a/summary.json,False,False,ses-044_task-s05e10a,True,450,277,670.0,450,445,5,True
s05e10b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e10b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e10b/summary.json,False,False,ses-044_task-s05e10b,True,484,258,721.0,484,479,5,True
s05e11a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e11a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e11a/summary.json,False,False,ses-045_task-s05e11a,True,476,275,709.0,476,471,5,True
s05e11b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e11b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e11b/summary.json,False,False,ses-045_task-s05e11b,True,511,269,760.0,511,506,5,True
s05e12a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e12a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e12a/summary.json,False,False,ses-045_task-s05e12a,True,445,260,663.0,445,440,5,True
s05e12b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e12b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e12b/summary.json,False,False,ses-045_task-s05e12b,True,480,278,714.0,480,475,5,True
s05e13a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e13a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e13a/summary.json,False,False,ses-046_task-s05e13a,True,460,262,684.0,460,455,5,True
s05e13b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e13b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e13b/summary.json,False,False,ses-046_task-s05e13b,True,494,301,735.0,494,489,5,True
s05e14a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e14a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e14a/summary.json,False,False,ses-046_task-s05e14a,True,486,263,723.0,486,481,5,True
s05e14b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e14b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e14b/summary.json,False,False,ses-046_task-s05e14b,True,520,292,774.0,520,515,5,True
s05e15a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e15a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e15a/summary.json,False,False,ses-047_task-s05e15a,True,443,228,659.0,443,438,5,True
s05e15b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e15b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e15b/summary.json,False,False,ses-047_task-s05e15b,True,477,255,710.0,477,472,5,True
s05e16a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e16a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e16a/summary.json,False,False,ses-047_task-s05e16a,True,485,269,722.0,485,480,5,True
s05e16b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e16b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e16b/summary.json,False,False,ses-047_task-s05e16b,True,519,282,773.0,519,514,5,True
s05e17a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e17a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e17a/summary.json,False,False,ses-048_task-s05e17a,True,452,227,601.0,404,447,-43,False
s05e17b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e17b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e17b/summary.json,False,False,ses-048_task-s05e17b,True,486,262,724.0,486,481,5,True
s05e18a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e18a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e18a/summary.json,False,False,ses-048_task-s05e18a,True,501,104,278.0,187,496,-309,False
s05e18b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e18b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e18b/summary.json,False,False,ses-048_task-s05e18b,True,535,312,797.0,535,530,5,True
s05e19a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e19a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e19a/summary.json,False,False,ses-049_task-s05e19a,True,446,266,664.0,446,441,5,True
s05e19b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e19b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e19b/summary.json,False,False,ses-049_task-s05e19b,True,480,271,715.0,480,475,5,True
s05e20a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e20a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e20a/summary.json,False,False,ses-049_task-s05e20a,True,456,193,523.0,352,451,-99,False
s05e20b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e20b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e20b/summary.json,False,False,ses-049_task-s05e20b,True,490,294,729.0,490,485,5,True
s05e21a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e21a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e21a/summary.json,False,False,ses-050_task-s05e21a,True,444,239,661.0,444,439,5,True
s05e21b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e21b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e21b/summary.json,False,False,ses-050_task-s05e21b,True,478,266,712.0,478,473,5,True
s05e22a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e22a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e22a/summary.json,False,False,ses-050_task-s05e22a,True,450,248,670.0,450,445,5,True
s05e22b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e22b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e22b/summary.json,False,False,ses-050_task-s05e22b,True,484,260,721.0,484,479,5,True
s05e23a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e23a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e23a/summary.json,False,False,ses-051_task-s05e23a,True,454,246,676.0,454,449,5,True
s05e23b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s05e23b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s05e23b/summary.json,False,False,ses-051_task-s05e23b,True,458,248,682.0,458,453,5,True
s06e01a,False,,True,True,friends/description/downloaded_refine_descriptions/mv_friends_s06e01a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e01a/summary.json,True,True,ses-052_task-s06e01a,True,465,273,692.0,465,460,5,True
s06e01b,False,,True,True,friends/description/downloaded_refine_descriptions/mv_friends_s06e01b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e01b/summary.json,True,True,ses-052_task-s06e01b,True,499,269,743.0,499,494,5,True
s06e02a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e02a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e02a/summary.json,False,False,ses-053_task-s06e02a,True,453,248,674.0,453,448,5,True
s06e02b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e02b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e02b/summary.json,False,False,ses-053_task-s06e02b,True,487,257,658.0,442,482,-40,False
s06e03a,False,,True,True,friends/description/downloaded_refine_descriptions/mv_friends_s06e03a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e03a/summary.json,True,True,ses-053_task-s06e03a,True,439,235,653.0,439,434,5,True
s06e03b,False,,True,True,friends/description/downloaded_refine_descriptions/mv_friends_s06e03b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e03b/summary.json,True,True,ses-053_task-s06e03b,True,473,265,704.0,473,468,5,True
s06e04a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e04a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e04a/summary.json,False,False,ses-053_task-s06e04a,True,439,239,654.0,439,434,5,True
s06e04b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e04b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e04b/summary.json,False,False,ses-054_task-s06e04b,True,474,116,305.0,205,469,-264,False
s06e05a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e05a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e05a/summary.json,False,False,ses-054_task-s06e05a,True,452,236,672.0,452,447,5,True
s06e05b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e05b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e05b/summary.json,False,False,ses-054_task-s06e05b,True,486,250,723.0,486,481,5,True
s06e06a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e06a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e06a/summary.json,False,False,ses-055_task-s06e06a,True,443,247,660.0,443,438,5,True
s06e06b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e06b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e06b/summary.json,False,False,ses-055_task-s06e06b,True,478,273,711.0,478,473,5,True
s06e07a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e07a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e07a/summary.json,False,False,ses-055_task-s06e07a,True,445,251,662.0,445,440,5,True
s06e07b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e07b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e07b/summary.json,False,False,,False,,261,707.0,475,,,False
s06e08a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e08a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e08a/summary.json,False,False,ses-056_task-s06e08a,True,438,236,652.0,438,433,5,True
s06e08b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e08b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e08b/summary.json,False,False,ses-056_task-s06e08b,True,472,258,703.0,472,467,5,True
s06e09a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e09a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e09a/summary.json,False,False,ses-056_task-s06e09a,True,504,253,750.0,504,499,5,True
s06e09b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e09b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e09b/summary.json,False,False,ses-056_task-s06e09b,True,537,296,800.0,537,532,5,True
s06e10a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e10a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e10a/summary.json,False,False,ses-056_task-s06e10a,True,466,249,693.0,466,461,5,True
s06e10b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e10b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e10b/summary.json,False,False,ses-057_task-s06e10b,True,500,283,744.0,500,495,5,True
s06e11a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e11a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e11a/summary.json,False,False,ses-057_task-s06e11a,True,450,240,670.0,450,445,5,True
s06e11b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e11b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e11b/summary.json,False,False,ses-057_task-s06e11b,True,484,246,680.0,457,479,-22,False
s06e12a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e12a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e12a/summary.json,False,False,ses-057_task-s06e12a,True,435,237,648.0,435,430,5,True
s06e12b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e12b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e12b/summary.json,False,False,ses-057_task-s06e12b,True,470,247,699.0,470,465,5,True
s06e13a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e13a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e13a/summary.json,False,False,ses-058_task-s06e13a,True,470,267,699.0,470,465,5,True
s06e13b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e13b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e13b/summary.json,False,False,ses-058_task-s06e13b,True,504,302,750.0,504,499,5,True
s06e14a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e14a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e14a/summary.json,False,False,ses-058_task-s06e14a,True,461,257,686.0,461,456,5,True
s06e14b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e14b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e14b/summary.json,False,False,ses-058_task-s06e14b,True,495,283,737.0,495,490,5,True
s06e15a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e15a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e15a/summary.json,False,False,ses-059_task-s06e15a,True,456,247,679.0,456,451,5,True
s06e15b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e15b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e15b/summary.json,False,False,ses-060_task-s06e15b,True,460,250,685.0,460,455,5,True
s06e17a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e17a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e17a/summary.json,False,False,ses-061_task-s06e17a,True,428,226,637.0,428,423,5,True
s06e17b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e17b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e17b/summary.json,False,False,ses-061_task-s06e17b,True,462,238,688.0,462,457,5,True
s06e18a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e18a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e18a/summary.json,False,False,ses-062_task-s06e18a,True,435,218,569.0,382,430,-48,False
s06e18b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e18b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e18b/summary.json,False,False,ses-062_task-s06e18b,True,470,261,699.0,470,465,5,True
s06e19a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e19a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e19a/summary.json,False,False,ses-062_task-s06e19a,True,434,246,646.0,434,429,5,True
s06e19b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e19b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e19b/summary.json,False,False,ses-062_task-s06e19b,True,468,254,697.0,468,463,5,True
s06e20a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e20a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e20a/summary.json,False,False,ses-063_task-s06e20a,True,431,208,551.0,370,426,-56,False
s06e20b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e20b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e20b/summary.json,False,False,ses-063_task-s06e20b,True,465,248,692.0,465,460,5,True
s06e21a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e21a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e21a/summary.json,False,False,ses-063_task-s06e21a,True,460,261,685.0,460,455,5,True
s06e21b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e21b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e21b/summary.json,False,False,ses-064_task-s06e21b,True,494,208,582.0,391,489,-98,False
s06e22a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e22a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e22a/summary.json,False,False,ses-064_task-s06e22a,True,452,231,672.0,452,447,5,True
s06e22b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e22b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e22b/summary.json,False,False,ses-064_task-s06e22b,True,486,261,723.0,486,481,5,True
s06e23a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e23a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e23a/summary.json,False,False,ses-065_task-s06e23a,True,486,285,724.0,486,481,5,True
s06e23b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e23b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e23b/summary.json,False,False,ses-065_task-s06e23b,True,520,310,774.0,520,515,5,True
s06e24a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e24a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e24a/summary.json,False,False,ses-065_task-s06e24a,True,457,242,680.0,457,452,5,True
s06e24b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s06e24b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s06e24b/summary.json,False,False,ses-066_task-s06e24b,True,461,240,686.0,461,456,5,True
s07e01a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e01a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e01a/summary.json,False,False,,False,,285,684.0,460,,,False
s07e01b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e01b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e01b/summary.json,False,False,,False,,276,735.0,494,,,False
s07e02a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e02a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e02a/summary.json,False,False,,False,,264,732.0,492,,,False
s07e02b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e02b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e02b/summary.json,False,False,,False,,289,783.0,526,,,False
s07e03a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e03a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e03a/summary.json,False,False,,False,,185,470.0,316,,,False
s07e03b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e03b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e03b/summary.json,False,False,,False,,219,672.0,452,,,False
s07e04a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e04a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e04a/summary.json,False,False,,False,,237,666.0,447,,,False
s07e04b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e04b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e04b/summary.json,False,False,,False,,288,717.0,482,,,False
s07e05a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e05a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e05a/summary.json,False,False,,False,,246,675.0,454,,,False
s07e05b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e05b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e05b/summary.json,False,False,,False,,276,726.0,488,,,False
s07e06a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e06a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e06a/summary.json,False,False,,False,,266,712.0,478,,,False
s07e06b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e06b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e06b/summary.json,False,False,,False,,294,763.0,513,,,False
s07e07a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e07a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e07a/summary.json,False,False,,False,,249,704.0,473,,,False
s07e07b,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e07b/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e07b/summary.json,False,False,,False,,272,754.0,507,,,False
s07e08a,False,,False,False,friends/description/downloaded_refine_descriptions/mv_friends_s07e08a/descriptions/refined_description.md,True,friends/full_runs/friends_full_scoring_start_14roi_gemini35_20260612/summaries/s07e08a/summary.json,False,False,,False,,232,706.0,474,,,False
